Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1D03,Infectious abscess of the central nervous system,,"A focal suppurative process of the brain parenchyma, the intracranial or spinal epidural or subdural space, and less commonly the spinal cord parenchyma. The suppurative process is most commonly associated with bacterial infection, and occasionally with fungal, protozoal, or parasitic infection. Brain abscesses develop most commonly by spread from a contiguous infected site (ear, paranasal sinuses, mastoid air cells, teeth), craniofacial osteomyelitis, and following open head trauma or previous neurosurgical procedure. Haematogenous spread from purulent pulmonary infections, bacterial endocarditis, or other sites of infection can also cause brain abscess. Patients with intracranial abscess present with variable combinations of headache, altered mental status, focal deficits, and seizures. Fever may be present. Patients with intraspinal abscess present with variable degrees of paraparesis or quadriparesis, sensory impairment below the level of the lesion, altered sphincter function, and back pain. The diagnosis is made by CT or MRI imaging, and may be confirmed by histological examination and culture of the abscess material following neurosurgical drainage. Lumbar puncture is usually contraindicated.",,Gonococcal brain abscess; Cerebral phaeohyphomycosis
1D03.0,Intraspinal intramedullary abscess,,,,
1D03.1,Intraspinal subdural abscess,,,,
1D03.2,Intraspinal extradural abscess,,,,
1D03.3,Intracranial abscess,,"A condition of the cranial cavity, caused by an infection with a bacterial, viral, or fungal source. This condition is characterised by a focal accumulation of purulent material within the cranial cavity. This condition may present with fever, headache, and focal neurological deficits.",,
1D03.30,Deep cerebral hemispheric abscess,,,,
1D03.31,Abscess of the corpus callosum,,,,
1D03.32,Pituitary abscess,,,,
1D03.33,Multiple or widespread intracranial abscess,,"Multiple focal suppurative infections within the cranial cavity, including the epidural and subdural spaces, or in the brain, brainstem or cerebellum. The abscesses are typically surrounded by a vascularised capsule. Cerebritis describes nonencapsulated brain abscesses. The infective agent may be bacterial, fungal, or parasitic. The signs and symptoms are variable but typically present as an expanding mass lesion, over a variable period of time, with headache, fever, and a focal neurologic deficit. Seizures may occur. Diagnosis is made by neuroimaging and microbiological testings as Gram stain and culture of abscess material.",,
1D03.4,Intraspinal epidural abscess,,"A condition of the epidural space, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by a focal accumulation of purulent material within the epidural space. This condition presents with symptoms depending on the location of the abscess. Transmission is through haematogenous spread of the infectious agent commonly from a cutaneous or mucosal source.",,
1D03.5,Spinal cord abscess,,"A condition of the spinal cord, caused by an infection with a bacterial, viral, or fungal source. This condition is characterised by a focal accumulation of purulent material within the spinal cord. This condition may present with fever, back pain, and neurological deficits. Transmission is through haematogenous spread of the infectious agent.",,
1D04,Infectious granulomas of the central nervous system,,,,
1D04.0,Parasitic intracerebral granuloma,,,,
1D04.1,Intracranial granuloma,,"A condition of the cranial cavity, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by an organised collection of macrophages within the cranial cavity. This condition may present with neurological deficits.",,
1D04.10,Fungal intracranial granuloma,,,,
1D04.2,Intraspinal intramedullary granuloma,,,,
1D04.3,Intraspinal subdural granuloma,,,,
1D04.4,Intraspinal extradural granuloma,,,,
1D04.5,Intraspinal epidural granuloma,,"A condition of the epidural space, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by an organised collection of macrophages within the epidural space. This condition may present with neurological deficits.",,
1D05,Infectious cysts of the central nervous system,,,,
1D05.0,Epidural infectious cyst,,"A condition of the epidural space, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by a membranous sac that may be filled with gas, fluid, or semi solid material within the epidural space. This condition may present with neurological deficits.",,
1D05.1,Subdural infectious cyst,,"A condition of the subdural space, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by a membranous sac that may be filled with gas, fluid, or semi solid material between the dura mater and the arachnoid mater. This condition may present with neurological deficits.",,
1D20,Dengue without warning signs,,,Dengue fever without warning signs; Dengue haemorrhagic fever Grade 1; Dengue haemorrhagic fever without warning signs,
1D21,Dengue with warning signs,,"Clinical warning signs are: abdominal pain or tenderness, mucosal bleeding, lethargy and/or restlessness, rapid decrease in platelet count, increase in haematocrit. Other signs can include: persistent vomiting, visible fluid accumulation, liver enlargement more than 2 cm.",,
1D22,Severe dengue,,"Clinical signs include: 1. Severe plasma leakage leading to shock (dengue shock syndrome - DSS) and/or fluid accumulation with respiratory distress; 2. severe bleeding as evaluated by clinician, 3. severe organ involvement: Liver AST or ALT ≥ 1000, CNS: impaired consciousness, involvement of other organs, as myocarditis or nephritis.",,
1D40,Chikungunya virus disease,,,,
1D41,Colorado tick fever,,,,
1D42,O'nyong-nyong fever,,,,
1D43,Oropouche virus disease,,"A disease caused by an infection with Oropouche virus. This disease is characterised by fever, headache, neck and back pain, joint pain, or photophobia. This disease may also present with bronchitis, nausea, diarrhoea, abdominal pain or burning sensations all over the body. Transmission is through the bite of an infected mosquito or midge. Confirmation is by detection of the Oropouche virus specific antibodies in a serum sample.",Oropouche fever,
1D44,Rift Valley fever,,"A disease caused by an infection with Rift Valley fever virus. This disease is commonly asymptomatic. This disease may also present with fever, liver abnormalities, weakness, back pain, or dizziness. Transmission is through the bite of an infected mosquito. Confirmation is commonly by detection of Rift Valley fever virus specific IgM or IgG antibodies in a blood sample.",,
1D45,Sandfly fever,,,pappataci fever; phlebotomus fever,
1D46,West Nile virus infection,,"A condition caused by an infection with West Nile virus. This condition is commonly asymptomatic. This condition may present with fever, headache, stiffness of the neck, stupor, disorientation, coma, tremors, convulsions, muscle weakness, or paralysis. Transmission is through the bite of an infected mosquito. Confirmation is by detection of IgG or IgM anti-West Nile virus antibodies in a serum sample.",West Nile fever,
1D47,Yellow fever,,"A condition caused by an infection with yellow fever virus. This condition is characterised by fever, chills, headache, myalgia, conjunctival congestion, or relative bradycardia. Severe conditions may also present with increasing fever, jaundice, renal failure, or bleeding. Transmission is through the bite of an infected mosquito. Confirmation is by detection of IgM anti-yellow fever virus antibodies in a serum sample.",,
1D48,Zika virus disease,,"Zika virus infection is caused by the bite of an infected Aedes mosquito. The most common symptoms of Zika virus infection are mild fever and exanthema (skin rash), usually accompanied by conjunctivitis, muscle or joint pain, and general malaise that begins 2-7 days after the bite of the infected mosquito.",,
1D49,Crimean-Congo haemorrhagic fever,,"A disease caused by an infection with Crimean-Congo haemorrhagic fever virus.

The length of the incubation period depends on the mode of acquisition of the virus. Following infection by a tick bite, the incubation period is usually one to three days, with a maximum of nine days. The incubation period following contact with infected blood or tissues is usually five to six days, with a documented maximum of 13 days.

Onset of symptoms is sudden, with fever, myalgia, (muscle ache), dizziness, neck pain and stiffness, backache, headache, sore eyes and photophobia (sensitivity to light). There may be nausea, vomiting, diarrhoea, abdominal pain and sore throat early on, followed by sharp mood swings and confusion. After two to four days, the agitation may be replaced by sleepiness, depression and lassitude, and the abdominal pain may localize to the upper right quadrant, with detectable hepatomegaly (liver enlargement).

Other clinical signs include tachycardia (fast heart rate), lymphadenopathy (enlarged lymph nodes), and a petechial rash (a rash caused by bleeding into the skin) on internal mucosal surfaces, such as in the mouth and throat, and on the skin. The petechiae may give way to larger rashes called ecchymoses, and other haemorrhagic phenomena. There is usually evidence of hepatitis, and severely ill patients may experience rapid kidney deterioration, sudden liver failure or pulmonary failure after the fifth day of illness.

The mortality rate from CCHF is approximately 30%, with death occurring in the second week of illness. In patients who recover, improvement generally begins on the ninth or tenth day after the onset of illness.

The CCHF virus is transmitted to people either by tick bites or through contact with infected animal blood or tissues during and immediately after slaughter. The majority of cases have occurred in people involved in the livestock industry, such as agricultural workers, slaughterhouse workers and veterinarians. Human-to-human transmission can occur resulting from close contact with the blood, secretions, organs or other bodily fluids of infected persons. Hospital-acquired infections can also occur due to improper sterilization of medical equipment, reuse of needles and contamination of medical supplies.

Laboratory diagnosis of the infection during the acute phase of illness consists of detection of viral nucleic acid or or by demonstration of viral antigen by enzyme-linked immunoassay from serum or plasma samples. In samples collected later during the illness, diagnosis is confirmed by demonstration of specific IgG and IgM antibodies.",,
